Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Votes
1,50,77.0451575,28.4025286,1355,750,4,1,0,0,0,2,3.1,57
1,50,77.042691,28.4118643,1723,300,4,0,0,0,0,1,3.4,54
1,50,77.0403449,28.4157403,1306,400,4,0,0,0,0,1,2.9,41
1,50,77.0383658,28.4209297,1723,600,4,0,1,0,0,2,2.5,188
1,50,77.0417392,28.4116153,1597,400,4,0,0,0,0,1,3.1,68
1,50,77.0409296,28.411627,1513,400,4,0,0,0,0,1,2.6,30
1,50,77.0382435,28.4184165,58,500,4,0,1,0,0,2,2.9,58
1,50,77.0444681,28.4058183,58,500,4,0,1,0,0,2,2.9,101
1,50,77.0484858,28.4117267,177,800,4,0,0,0,0,2,3.3,16
1,50,77.0322081,28.4256547,331,500,4,0,1,0,0,2,2.8,22
1,50,77.0406597,28.4201195,578,1500,4,1,1,0,0,3,2.6,83
1,50,77.0452475,28.406214,1329,1350,4,1,1,0,0,3,3.4,155
1,50,77.067268,28.266839,564,600,4,0,0,0,0,2,3.4,40
1,50,77.0447078,28.4060723,1031,750,4,1,1,0,0,2,3.7,30
1,50,77.04214934,28.41385572,959,200,4,0,1,0,0,1,3.5,30
1,50,77.0443479,28.4058584,346,500,4,0,1,0,0,2,3.5,84
1,50,77.058018,28.434541,1631,1250,4,0,1,0,0,3,3.7,21
1,50,77.033013,28.4255696,498,400,4,0,1,0,0,1,3.9,22
1,50,0.0,0.0,967,300,4,0,0,0,0,1,3.6,57
1,50,77.0413794,28.4069177,115,1100,4,1,0,0,0,3,3.9,28
1,50,77.041071,28.415066,1040,600,4,0,1,0,0,2,3.9,101
1,50,77.0489356,28.4120391,1348,500,4,0,0,0,0,2,3.5,26
1,50,77.0432685,28.4133766,1401,1600,4,1,0,0,0,3,3.7,28
1,50,77.042099,28.4120086,243,500,4,0,0,0,0,2,3.6,35
1,50,77.0449776,28.4060983,331,700,4,0,0,0,0,2,3.7,51
1,50,77.03833256,28.41864781,1520,950,4,0,1,0,0,2,3.5,39
1,50,77.0365475,28.4274393,200,300,4,0,0,0,0,1,3.5,37
1,50,77.0393103,28.4248315,1626,700,4,0,0,0,0,2,2.3,70
1,50,77.0418292,28.4116239,982,200,4,0,1,0,0,1,2.3,26
1,50,77.0371694,28.4270829,1306,450,4,0,0,0,0,1,2.4,42
1,50,77.04178983,28.41593885,625,2500,4,1,0,0,0,4,4.1,56
1,50,77.062693,28.454258,909,800,4,1,0,0,0,2,0.0,0
1,50,77.0678486,28.4584293,1514,600,4,0,0,0,0,2,0.0,0
1,50,77.0832002,28.4307097,186,600,4,0,1,0,0,2,2.8,7
1,50,77.08893042,28.4316636,1765,100,4,0,0,0,0,1,2.8,9
1,50,77.08898909,28.43185642,1373,700,4,0,0,0,0,2,3.1,33
1,50,77.0810496,28.4406267,1306,600,4,0,0,0,0,2,0.0,0
1,50,77.0860608,28.4362534,1135,250,4,0,0,0,0,1,0.0,1
1,50,77.078993,28.4346629,1306,150,4,0,0,0,0,1,0.0,0
1,50,77.0745897,28.4325962,186,300,4,0,0,0,0,1,0.0,0
1,50,77.0832881,28.4307149,243,600,4,0,0,0,0,2,0.0,0
1,50,77.1053224,28.4335066,1574,600,4,0,1,0,0,2,3.4,178
1,50,77.1052774,28.4334574,1514,1800,4,1,1,0,0,3,4.5,1262
1,50,77.0872491,28.4625277,599,650,4,1,1,0,0,2,3.3,199
1,50,77.08729528,28.46243126,1518,950,4,0,1,0,0,2,3.4,483
1,50,77.0876088,28.4623829,868,500,4,0,1,0,0,2,3.4,346
1,50,77.0876088,28.4622932,588,850,4,1,1,0,0,2,3.2,241
1,50,77.0868749,28.4625024,1170,450,4,0,1,0,0,1,3.8,158
1,50,77.0869794,28.4624121,986,400,4,0,1,0,0,1,3.7,92
1,50,77.08695229,28.46246192,986,400,4,0,1,0,0,1,3.6,115
1,50,77.0869794,28.4626811,191,300,4,0,1,0,0,1,3.9,94
1,50,77.0868501,28.4625094,1514,800,4,0,1,0,0,2,3.5,118
1,50,77.087339,28.4624466,1590,300,4,0,1,0,0,1,3.8,48
1,50,77.0871567,28.4625963,588,800,4,1,1,0,0,2,3.6,321
1,50,77.087339,28.4626259,926,2000,4,1,1,0,0,4,4.0,429
1,50,77.0870678,28.4625602,981,1100,4,1,1,0,0,3,4.1,344
1,50,77.0871573,28.4625905,1514,700,4,0,1,0,0,2,4.1,103
1,50,77.0874235,28.4624928,1306,500,4,0,1,0,0,2,4.2,67
1,50,77.0871592,28.4626087,865,500,4,0,1,0,0,2,4.2,112
1,50,77.0871142,28.4623802,1548,700,4,0,1,0,0,2,4.0,157
1,50,0.0,0.0,177,500,4,0,0,0,0,2,3.0,8
1,50,77.0784363,28.4659842,177,400,4,0,0,0,0,1,3.3,21
1,50,77.0756172,28.4714149,1329,700,4,0,1,0,0,2,2.7,39
1,50,77.0786436,28.4543078,225,450,4,0,0,0,0,1,3.2,27
1,50,77.0790658,28.4507135,1444,300,4,0,0,0,0,1,3.2,10
1,50,77.0784363,28.4660738,177,1000,4,0,0,0,0,3,3.4,16
1,50,77.081955,28.452042,971,700,4,0,1,0,0,2,3.4,20
1,50,77.0746189,28.4684058,1102,1000,4,0,1,0,0,3,2.8,80
1,50,77.0832025,28.4600768,1306,600,4,0,1,0,0,2,2.8,42
1,50,77.0787061,28.4609895,243,600,4,0,1,0,0,2,3.7,49
1,50,77.0794255,28.4504791,828,300,4,0,1,0,0,1,3.7,65
1,50,77.0843946,28.4602529,1520,550,4,0,1,0,0,2,3.7,52
1,50,77.0789759,28.4647809,400,250,4,0,1,0,0,1,3.7,58
1,50,77.0791557,28.4605845,1715,200,4,0,1,0,0,1,3.7,25
1,50,77.0747614,28.4710018,177,300,4,0,0,0,0,1,3.7,50
1,50,77.0847227,28.4592935,1277,600,4,0,1,0,0,2,3.7,125
1,50,77.0853157,28.4543176,1306,150,4,0,0,0,0,1,3.5,26
1,50,77.0788503,28.4609696,1626,500,4,0,1,0,0,2,3.7,23
1,50,0.0,0.0,927,600,4,0,0,0,0,2,3.8,23
1,50,77.0796953,28.4499671,1520,500,4,0,0,0,0,2,0.0,1
1,50,77.0791682,28.4508593,1329,600,4,0,0,0,0,2,0.0,0
1,50,77.0762779,28.4513422,1645,800,4,0,0,0,0,2,0.0,1
1,50,77.0814039,28.4503106,865,250,4,0,0,0,0,1,0.0,3
1,50,77.0830226,28.455756,758,250,4,0,0,0,0,1,0.0,2
1,50,77.0840118,28.4601546,497,550,4,0,0,0,0,2,2.4,38
1,50,77.0815524,28.4510321,331,1100,4,0,0,0,0,3,4.3,62
1,50,77.0779417,28.4606023,1514,1500,4,1,1,0,0,3,4.0,32
1,50,77.0751988,28.4708726,957,600,4,0,1,0,0,2,4.0,101
1,50,77.079003,28.46082,479,750,4,0,1,0,0,2,4.0,34
1,50,77.079311,28.460034,625,400,4,0,1,0,0,1,4.0,53
1,50,77.0793521,28.4607475,1699,250,4,0,0,0,0,1,3.1,10
1,50,77.0792457,28.461131,177,500,4,0,0,0,0,2,3.1,5
1,50,77.0788859,28.4609172,1444,600,4,0,1,0,0,2,3.2,12
1,50,77.0793669,28.4613734,1329,400,4,0,0,0,0,1,3.0,4
1,50,77.0792457,28.461131,243,500,4,0,1,0,0,2,2.7,7
1,50,77.0798015,28.460761,1306,700,4,0,1,0,0,2,3.1,35
1,50,77.0796953,28.460995,1306,650,4,0,1,0,0,2,3.4,117
1,50,77.0790916,28.4610705,1065,700,4,0,1,0,0,2,3.4,67
1,50,77.0811311,28.4532726,1749,200,4,0,0,0,0,1,3.3,26
1,50,77.0792457,28.461131,828,400,4,0,0,0,0,1,3.0,33
1,50,77.0790658,28.4604862,58,500,4,0,0,0,0,2,3.3,59
1,50,77.0795604,28.4609372,1520,600,4,0,0,0,0,2,2.6,11
1,50,77.0792715,28.460829,1720,1200,4,0,1,0,0,3,3.4,21
1,50,77.0790658,28.4606655,177,300,4,0,1,0,0,1,3.2,15
1,50,77.0787061,28.4604516,54,850,4,0,1,0,0,2,3.6,41
1,50,77.0794255,28.4608794,1514,650,4,0,1,0,0,2,3.9,67
1,50,77.0789039,28.4605516,1761,300,4,0,1,0,0,1,2.2,41
1,50,77.0796953,28.460726,115,700,4,0,1,0,0,2,4.0,27
1,50,77.0923077,28.4799845,719,2500,4,1,0,0,0,4,3.3,57
1,50,77.09232,28.4799981,895,2400,4,1,0,0,0,4,3.0,17
1,50,77.0922972,28.4799825,1287,2000,4,1,0,0,0,4,3.2,52
1,50,77.0732202,28.4782126,1287,2500,4,1,0,0,0,4,3.0,4
1,50,77.0529662,28.5047491,553,1500,4,1,0,0,0,3,2.7,19
1,50,77.0395696,28.4664035,1554,800,4,1,0,0,0,2,3.0,6
1,50,77.0400898,28.4661418,1111,1600,4,1,0,0,0,3,3.0,10
1,50,77.0867995,28.5022869,895,3000,4,0,0,0,0,4,3.2,17
1,50,77.0640466,28.4646001,1406,2500,4,1,0,0,0,4,3.6,94
1,50,77.048261,28.412019,1514,650,4,0,0,0,0,2,3.3,96
1,50,77.0704322,28.476779,1119,3000,4,1,0,0,0,4,3.9,272
1,50,77.0703873,28.4767298,1031,3000,4,1,0,0,0,4,3.8,390
1,50,77.0704322,28.476779,1314,3000,4,1,0,0,0,4,3.9,394
1,50,77.1427506,28.2393668,497,3000,4,1,0,0,0,4,3.4,22
1,50,77.1427506,28.2393668,625,3000,4,0,0,0,0,4,3.7,45
1,50,77.0867995,28.5022869,895,2000,4,0,0,0,0,4,3.3,36
1,50,77.0867995,28.5022869,1111,3000,4,0,0,0,0,4,3.5,27
1,50,77.0958365,28.4512929,191,400,4,0,1,0,0,1,3.7,16
1,50,77.096912,28.45097366,1132,2500,4,1,0,0,0,4,3.5,13
1,50,77.09688552,28.45104175,1035,2500,4,1,0,0,0,4,3.8,127
1,50,77.080139,28.5109714,187,700,4,0,0,0,0,2,3.1,6
1,50,77.0867096,28.5026368,331,2000,4,0,0,0,0,4,2.7,27
1,50,77.0753139,28.5004986,1348,600,4,0,0,0,0,2,2.8,23
1,50,77.086215,28.5130313,1306,200,4,0,0,0,0,1,3.1,6
1,50,77.0652612,28.4875966,758,200,4,0,1,0,0,1,3.3,12
1,50,77.088159,28.4991161,1514,1000,4,0,1,0,0,3,2.7,7
1,50,77.083835,28.506391,1329,650,4,0,0,0,0,2,2.9,13
1,50,77.0879685,28.4991724,512,800,4,1,0,0,0,2,3.1,11
1,50,77.0728605,28.5011252,1329,500,4,0,0,0,0,2,3.1,17
1,50,77.0835622,28.5009896,682,700,4,0,1,0,0,2,3.3,7
1,50,77.0867524,28.4975584,1444,400,4,0,1,0,0,1,3.0,10
1,50,77.0842434,28.5120417,331,500,4,0,0,0,0,2,3.3,10
1,50,77.0801,28.5140563,177,150,4,0,0,0,0,1,2.9,4
1,50,77.086215,28.5130313,828,150,4,0,0,0,0,1,0.0,0
1,50,77.07576312,28.51150832,1306,500,4,0,0,0,0,2,0.0,0
1,50,77.0823439,28.501278,1306,300,4,0,0,0,0,1,0.0,0
1,50,77.0755585,28.511513,1306,500,4,0,0,0,0,2,0.0,0
1,50,77.0670773,28.4905933,1559,300,4,0,0,0,0,1,0.0,2
1,50,0.0,0.0,331,450,4,0,0,0,0,1,0.0,0
1,50,77.0627161,28.4969691,186,450,4,0,1,1,0,1,0.0,2
1,50,77.086215,28.5130313,487,400,4,0,1,0,0,1,0.0,3
1,50,77.0671046,28.4905322,1306,200,4,0,0,0,0,1,0.0,0
1,50,77.07991786,28.49125312,331,600,4,0,0,0,0,2,0.0,2
1,50,77.0673441,28.4907223,1306,200,4,0,0,0,0,1,0.0,0
1,50,77.067069,28.4899846,1626,700,4,0,0,0,0,2,0.0,3
1,50,77.0859902,28.4988926,1381,400,4,0,0,0,0,1,0.0,3
1,50,77.07016754,28.49064636,1355,650,4,0,1,0,0,2,0.0,2
1,50,77.0836521,28.4996537,1306,200,4,0,0,0,0,1,0.0,0
1,50,77.0665649,28.4872533,1306,250,4,0,0,0,0,1,0.0,0
1,50,77.0834007,28.4978821,1306,200,4,0,0,0,0,1,0.0,0
1,50,77.0671777,28.490597,1277,150,4,0,0,0,0,1,0.0,0
1,50,77.08617,28.5128925,1381,400,4,0,0,0,0,1,0.0,1
1,50,77.0693753,28.4909024,1306,300,4,0,0,0,0,1,0.0,0
1,50,77.081314,28.4999667,1769,600,4,0,0,0,0,2,0.0,1
1,50,77.085902,28.509468,331,400,4,0,1,0,0,1,0.0,1
1,50,77.0683497,28.4907415,1306,200,4,0,0,0,0,1,0.0,0
1,50,77.0762102,28.5114797,1306,200,4,0,0,0,0,1,0.0,0
1,50,77.0555019,28.443247,331,400,4,0,1,0,0,1,3.1,82
1,50,77.0563348,28.4429124,307,600,4,0,1,0,0,2,3.5,302
1,50,77.05503501,28.44359498,1306,750,4,0,0,0,0,2,3.7,276
1,50,0.0,0.0,828,300,4,0,0,0,0,1,0.0,0
1,50,77.0563114,28.4435939,331,800,4,0,1,0,0,2,0.0,3
1,50,77.0714665,28.5096403,1444,500,4,0,0,0,0,2,2.9,7
1,50,77.07236174,28.51055995,344,600,4,0,0,0,0,2,2.8,8
1,50,77.0715115,28.509779,331,450,4,0,0,0,0,1,3.1,10
1,50,77.0712658,28.5095992,414,600,4,0,0,0,0,2,3.2,31
1,50,77.0714665,28.5096403,497,600,4,0,0,0,0,2,2.9,5
1,50,77.0715115,28.509779,307,600,4,0,0,0,0,2,3.4,87
1,50,77.0720511,28.5103687,1699,300,4,0,0,0,0,1,3.0,4
1,50,77.0714215,28.5096807,837,500,4,0,0,0,0,2,3.3,35
1,50,77.07199864,28.51028625,886,300,4,0,0,0,0,1,3.2,25
1,50,77.07128014,28.5095226,962,400,4,0,1,0,0,1,3.2,44
1,50,77.0715115,28.509779,58,500,4,0,0,0,0,2,3.3,27
1,50,77.0715115,28.509779,331,400,4,0,1,0,0,1,2.7,14
1,50,77.0714703,28.5096854,1749,200,4,0,0,0,0,1,2.5,11
1,50,77.0714665,28.5096403,1306,700,4,0,1,0,0,2,3.2,11
1,50,77.0716878,28.510247,760,600,4,0,1,0,0,2,3.9,43
1,50,77.0715115,28.5096894,487,400,4,0,1,0,0,1,3.8,127
1,50,77.07169354,28.50969289,191,550,4,0,0,0,0,2,3.6,60
1,50,77.0713316,28.5096721,828,500,4,0,1,0,0,2,3.7,51
1,50,77.0714215,28.5096807,500,500,4,1,0,0,0,2,3.6,45
1,50,77.07144342,28.50954204,589,1300,4,1,1,0,0,3,3.5,200
1,50,77.07135793,28.50954764,878,800,4,1,0,0,0,2,3.6,76
1,50,0.0,0.0,177,500,4,0,0,0,0,2,0.0,0
1,50,77.0714665,28.5096403,1699,300,4,0,0,0,0,1,0.0,1
1,50,77.0716464,28.5096576,986,250,4,0,0,0,0,1,0.0,2
1,50,77.0717813,28.5099843,1792,200,4,0,1,0,0,1,2.4,49
1,50,77.0700953,28.4562499,1503,3500,4,1,0,0,0,4,3.8,305
1,50,77.0701624,28.4559543,1796,4000,4,1,0,0,0,4,4.0,219
1,50,77.0310152,28.5088255,1329,600,4,0,0,0,0,2,2.9,15
1,50,77.0313937,28.5085989,1238,200,4,0,0,0,0,1,2.8,5
1,50,77.0316635,28.5088043,549,250,4,0,0,0,0,1,2.9,6
1,50,77.0309826,28.508564,518,250,4,0,1,0,0,1,2.7,10
1,50,77.0308539,28.5090845,497,400,4,0,0,0,0,1,2.8,14
1,50,77.0313937,28.5088678,186,150,4,0,1,0,0,1,2.9,13
1,50,77.0311238,28.5088417,1235,100,4,0,0,0,0,1,0.0,0
1,50,77.0842702,28.4604845,186,250,4,0,0,0,0,1,2.9,6
1,50,77.0841917,28.4603512,501,700,4,0,1,0,0,2,3.3,153
1,50,77.0839756,28.4598562,1749,150,4,0,1,0,0,1,3.4,151
1,50,0.0,0.0,1329,200,4,0,0,0,0,1,3.2,12
1,50,77.0836521,28.4606579,828,400,4,0,1,0,0,1,3.0,89
1,50,77.083832,28.4600476,1306,550,4,0,1,0,0,2,3.1,122
1,50,77.0843266,28.4602296,1269,400,4,0,0,0,0,1,2.7,83
1,50,77.0835622,28.46047,1306,200,4,0,0,0,0,1,2.9,7
1,50,77.0843266,28.459871,1306,650,4,0,0,0,0,2,3.1,21
1,50,77.0842816,28.4603598,1262,200,4,0,0,0,0,1,3.5,66
1,50,77.083832,28.4606752,186,600,4,0,1,0,0,2,3.6,69
1,50,77.0840568,28.4599348,310,250,4,0,1,0,0,1,3.6,60
1,50,77.0839219,28.4597873,588,500,4,0,1,0,0,2,3.6,369
1,50,77.0832025,28.4599872,201,400,4,0,0,0,0,1,3.7,63
1,50,77.0843266,28.4605883,1262,150,4,0,0,0,0,1,0.0,2
1,50,77.0837421,28.4607562,1329,400,4,0,1,0,0,1,2.4,83
1,50,77.0832256,28.4605726,1306,400,4,0,1,0,0,1,2.2,142
1,50,77.0573475,28.4428081,719,1300,4,1,0,0,0,3,3.2,36
1,51,91.773932,26.16149,420,800,4,0,0,0,0,3,4.6,394
1,51,91.77393191,26.1614901,1424,1400,4,0,0,0,0,3,3.9,360
1,51,91.77524608,26.1802428,331,600,4,0,0,0,0,2,4.7,126
1,51,91.77495472,26.18470185,331,500,4,0,0,0,0,2,4.1,290
1,51,0.0,0.0,668,1400,4,0,0,0,0,3,4.2,110
1,51,91.77739722,26.15735,588,750,4,0,0,0,0,3,4.1,304
1,51,0.0,0.0,597,1300,4,0,0,0,0,3,4.4,129
1,51,0.0,0.0,1401,1650,4,0,0,0,0,4,4.4,222
1,51,0.0,0.0,472,500,4,0,0,0,0,2,4.1,124
1,51,91.806493,26.13298761,371,500,4,0,0,0,0,2,4.0,28
1,51,91.759857,26.172119,1306,1500,4,0,0,0,0,4,4.9,774
1,51,91.75816667,26.171,497,800,4,0,0,0,0,3,3.6,327
1,51,91.75316667,26.19166667,549,300,4,0,0,0,0,1,3.6,142
1,51,91.75231431,26.18600148,337,400,4,0,0,0,0,2,4.1,377
1,51,91.75386279,26.19376437,702,500,4,0,0,0,0,2,4.2,99
1,51,91.75222128,26.18571587,128,500,4,0,0,0,0,2,4.1,25
1,51,0.0,0.0,370,850,4,0,0,0,0,3,4.1,179
1,51,91.783,26.17266667,497,600,4,0,0,0,0,2,4.3,369
1,51,91.78535556,26.17221667,674,1000,4,0,0,0,0,3,4.0,256
1,51,91.77896976,26.16767011,723,700,4,0,0,0,0,2,4.3,233
1,51,0.0,0.0,652,700,4,0,0,0,0,2,4.3,96
1,54,78.43722526,17.41037066,1290,1500,4,1,1,0,0,3,4.3,3374
1,54,78.44965395,17.41233045,818,1500,4,0,0,0,0,3,4.9,200
1,54,78.44957784,17.42281912,1217,1800,4,1,1,0,0,3,4.7,1932
1,54,78.3296446,17.4110278,1680,1500,4,1,0,0,0,3,3.8,144
1,54,78.38674374,17.43380875,1217,1800,4,0,1,0,0,3,4.6,2553
1,54,78.3754674,17.4558938,1559,700,4,1,1,0,0,2,4.0,682
1,54,78.3475536,17.424114,1486,1900,4,1,0,0,0,3,4.3,860
1,54,78.3978647,17.4382631,818,1500,4,0,0,0,0,3,4.9,5434
1,54,78.40832144,17.43166813,186,600,4,0,0,0,0,2,4.8,1023
1,54,78.40442251,17.42829434,640,1400,4,0,0,0,0,3,4.2,79
1,54,78.41821343,17.43044843,1422,1200,4,1,0,0,0,3,4.2,221
1,54,78.3926214,17.4295847,1205,2000,4,1,1,0,0,4,4.4,2218
1,54,78.40035025,17.43147653,1047,1200,4,1,0,0,0,3,4.1,594
1,54,78.40749498,17.42622756,1312,1100,4,1,0,0,0,3,4.1,1431
1,54,78.36885475,17.45970973,391,1800,4,0,1,0,0,3,4.2,1859
1,54,78.393391,17.440827,769,500,4,0,0,0,0,2,4.7,344
1,54,78.38588309,17.45197577,1329,1100,4,0,1,0,0,3,3.9,616
1,54,78.37934721,17.45085056,976,1400,4,1,0,0,0,3,4.1,571
1,55,75.8660587,22.6952067,1342,1300,4,0,0,0,0,3,3.7,238
1,55,75.88199135,22.65184685,1329,850,4,0,0,0,0,3,4.1,100
1,55,75.86669887,22.75185706,1381,250,4,0,0,0,0,1,4.1,152
1,55,75.90336453,22.75365871,1044,1950,4,0,0,0,0,4,4.1,37
1,55,75.8841666,22.7270206,411,700,4,0,0,0,0,2,3.9,430
1,55,75.884212,22.7281631,938,1000,4,0,0,0,0,3,4.2,304
1,55,75.8869592,22.722634,1329,1200,4,0,0,0,0,3,4.0,404
1,55,75.8984969,22.7257475,453,800,4,0,0,0,0,3,3.8,214
1,55,75.8876482,22.7258351,1514,850,4,0,0,0,0,3,4.0,496
1,55,75.90284687,22.75003967,1428,2000,4,0,0,0,0,4,3.8,209
1,55,75.88949014,22.75123407,1355,1500,4,0,0,0,0,4,4.3,334
1,55,75.8934001,22.7480596,1220,650,4,0,0,0,0,2,3.1,26
1,55,75.89247074,22.74504922,440,700,4,0,0,0,0,2,3.9,502
1,55,75.88636234,22.76159306,400,650,4,0,0,0,0,2,3.8,69
1,55,75.892574,22.7600723,344,500,4,0,0,0,0,2,3.9,69
1,55,75.8943769,22.744648,1329,1500,4,0,0,0,0,4,4.0,413
1,55,75.8875215,22.7612256,182,400,4,0,0,0,0,2,4.3,87
1,55,75.8974292,22.7538385,1542,1100,4,0,0,0,0,3,4.1,181
1,55,75.8931063,22.745536,400,500,4,0,0,0,0,2,4.3,171
1,55,75.8747647,22.7322253,388,800,4,0,0,0,0,3,4.0,341
1,58,75.81075322,26.90518991,414,750,4,0,1,0,0,2,4.7,1469
1,58,75.8057035,26.9141424,1440,1650,4,0,0,0,0,3,3.9,676
1,58,75.8031391,26.91348344,1042,1400,4,0,1,0,0,3,4.0,582
1,58,75.7942573,26.9023283,426,750,4,0,1,0,0,2,4.4,389
1,58,75.7945919,26.9052866,1055,1300,4,0,1,0,0,3,4.4,843
1,58,75.797282,26.9119271,698,1000,4,0,0,0,0,3,4.0,212
1,58,75.837333,26.766536,1645,1600,4,0,0,0,0,3,4.3,1478
1,58,75.78301314,26.91026177,1273,1500,4,0,0,0,0,3,3.9,67
1,58,75.7890337,26.91137752,436,1000,4,0,1,0,0,3,4.2,633
1,58,75.7936039,26.9214108,710,1800,4,0,0,0,0,3,4.0,916
1,58,75.7930067,26.9029402,1345,2300,4,0,0,0,0,4,4.5,420
1,58,75.7929342,26.9029076,498,2500,4,0,0,0,0,4,4.3,308
1,58,75.8023,26.84615556,1034,2000,4,0,1,0,0,4,4.9,322
1,58,75.80068856,26.8884204,461,650,4,0,1,0,0,2,4.2,198
1,58,75.80208298,26.89119117,625,700,4,0,0,0,0,2,4.1,148
1,58,75.80051154,26.84959558,458,800,4,0,1,0,0,2,4.3,798
1,58,75.80689587,26.8923125,1410,1500,4,0,0,0,0,3,4.3,1121
1,58,75.75289118,26.91398711,1413,1000,4,0,0,0,0,3,2.6,46
1,58,75.7528205,26.9137256,412,1200,4,0,1,0,0,3,3.9,310
1,58,75.776649,26.9564308,716,800,4,0,1,0,0,2,3.7,112
1,61,80.32070833,26.48367222,518,550,4,0,0,0,0,2,3.3,148
1,61,80.31356357,26.47161686,1402,800,4,0,0,0,0,3,3.3,51
1,61,80.31634444,26.46900278,1306,400,4,0,0,0,0,2,3.9,97
1,61,80.31345762,26.47152862,912,1000,4,0,0,0,0,3,4.0,24
1,61,80.31504167,26.47910833,1329,1500,4,0,0,0,0,4,4.0,54
1,61,0.0,0.0,420,600,4,0,0,0,0,2,3.5,43
1,61,80.35400223,26.47200132,1000,0,4,0,0,0,0,1,3.6,34
1,61,0.0,0.0,191,500,4,0,0,0,0,2,3.9,97
1,61,80.352677,26.473698,770,500,4,0,0,0,0,2,4.1,87
1,61,80.351569,26.47775,1444,1000,4,0,0,0,0,3,4.1,158
1,61,80.34279578,26.47498638,375,0,4,0,0,0,0,1,3.9,127
1,61,80.32779722,26.49210556,497,1500,4,0,0,0,0,4,3.9,86
1,61,80.299775,26.48154722,1306,1000,4,0,0,0,0,3,3.8,97
1,61,80.372929,26.463504,1505,1500,4,0,0,0,0,4,4.3,155
1,61,80.32093889,26.48241944,201,350,4,0,0,0,0,2,3.4,49
1,61,80.31562778,26.48258056,551,850,4,0,0,0,0,3,3.6,106
1,61,80.31783333,26.48304167,828,350,4,0,0,0,0,2,4.1,171
1,61,80.3481,26.47413333,1329,3000,4,0,0,0,0,4,3.9,113
1,61,80.31865556,26.49095,530,1500,4,0,0,0,0,4,3.7,160
1,61,80.35,26.47,1538,1400,4,0,0,0,0,3,4.0,41
1,62,76.28500095,9.979362921,1667,1000,4,0,0,0,0,3,4.6,289
1,62,76.31001944,10.02804722,1153,350,4,0,0,0,0,1,3.8,281
1,62,76.31063056,10.02068333,1153,600,4,0,1,0,0,2,4.4,662
1,62,76.24298056,9.966783333,799,600,4,0,0,0,0,2,4.2,659
1,62,76.28544722,9.970716667,1490,1000,4,0,0,0,0,3,4.2,394
1,62,76.28326792,9.982833886,822,1500,4,0,0,0,0,3,4.5,213
1,62,76.28112778,9.985697222,509,800,4,0,0,0,0,2,3.7,277
1,62,76.27699893,9.985496938,836,400,4,0,1,0,0,1,4.0,246
1,62,76.34951615,10.00070594,603,1000,4,0,1,0,0,3,3.7,145
1,62,76.33695804,10.03557278,1155,550,4,0,0,0,0,2,3.7,105
1,62,76.34539722,10.00688056,331,400,4,0,0,0,0,1,4.0,406
1,62,76.29521111,9.988483333,379,700,4,0,1,0,0,2,4.4,333
1,62,76.29313611,9.991702778,379,800,4,0,0,0,0,2,4.0,160
1,62,76.30805278,10.02701389,346,650,4,0,1,0,0,2,4.2,482
1,62,76.30825833,10.02736389,1159,900,4,0,0,0,0,2,4.3,722
1,62,76.30758885,10.00306395,579,650,4,0,0,0,0,2,4.2,146
1,62,76.29610556,9.959777778,1158,400,4,0,0,0,0,1,3.5,348
1,62,76.29678333,9.957144444,1107,1000,4,0,0,0,0,3,4.3,658
1,62,76.29393613,9.960845813,648,700,4,0,0,0,0,2,4.3,312
1,62,76.31736111,9.979186111,1157,600,4,0,0,0,0,2,3.6,361
1,63,88.39329377,22.51468755,121,1400,4,0,1,0,0,3,4.6,945
1,63,88.3933102,22.51458534,1082,1200,4,0,1,0,0,3,4.2,1103
1,63,88.3644527,22.5264613,717,1200,4,0,0,0,0,3,4.8,1424
1,63,88.364878,22.538731,507,1000,4,0,0,0,0,3,3.9,326
1,63,88.36862817,22.52789315,223,1000,4,1,1,0,0,3,4.4,1778
1,63,88.3662166,22.5336623,1391,1200,4,1,0,0,0,3,4.2,704
1,63,88.3506798,22.5471855,1370,1400,4,1,0,0,0,3,4.4,1484
1,63,88.34984265,22.53795995,1794,1800,4,1,1,0,0,3,4.0,911
1,63,88.36783022,22.51508182,1674,800,4,0,0,0,0,2,4.2,2584
1,63,88.3223365,22.5389989,252,800,4,1,1,0,0,2,4.6,1219
1,63,88.400581,22.5778208,1401,1500,4,1,0,0,0,3,3.9,1064
1,63,88.35412715,22.55108374,1329,1600,4,0,0,0,0,3,4.9,1753
1,63,88.3532734,22.5532273,693,1050,4,0,1,0,0,3,3.5,4464
1,63,88.35231029,22.55299638,549,900,4,0,1,0,0,2,4.2,5288
1,63,88.352885,22.5526719,719,1000,4,0,1,0,0,3,4.3,7574
1,63,88.36550709,22.53912894,792,1900,4,0,0,0,0,3,4.4,2224
1,63,88.43345214,22.56935843,1329,1600,4,0,0,0,0,3,4.9,5966
1,63,88.43318693,22.56936679,751,1500,4,1,0,0,0,3,3.6,1040
1,63,88.4004673,22.5490998,1306,1600,4,1,0,0,0,3,4.1,1616
1,63,88.36250436,22.51411859,359,1000,4,1,0,0,0,3,4.0,1126
1,69,80.92743056,26.84850556,1286,300,4,0,0,0,0,1,4.9,1057
